dtidx,id,px
4912,sec_6,0.21
4913,sec_6,0.2
4914,sec_6,0.19
4915,sec_6,0.24
4916,sec_6,0.22
12601,sec_6,0.19
4917,sec_6,0.18
4918,sec_6,0.2
4919,sec_6,0.2
4920,sec_6,0.18
4921,sec_6,0.17
4922,sec_6,0.15
4923,sec_6,0.15
4924,sec_6,0.15
4925,sec_6,0.16
4926,sec_6,0.17
4927,sec_6,0.2
4928,sec_6,0.2
4929,sec_6,0.19
4930,sec_6,0.1
4931,sec_6,0.2
4932,sec_6,0.2
4933,sec_6,0.21
4934,sec_6,0.2
4935,sec_6,0.22
4936,sec_6,0.22
4937,sec_6,0.23
4938,sec_6,0.23
4939,sec_6,0.22
4940,sec_6,0.22
4941,sec_6,0.22
4942,sec_6,0.22
4943,sec_6,0.22
4944,sec_6,0.17
4945,sec_6,0.21
4946,sec_6,0.2
4947,sec_6,0.2
4948,sec_6,0.19
4949,sec_6,0.13
4950,sec_6,0.22
4952,sec_6,0.17
4953,sec_6,0.13
4954,sec_6,0.12
4955,sec_6,0.13
4956,sec_6,0.13
4957,sec_6,0.13
4958,sec_6,0.22
4959,sec_6,0.15
4960,sec_6,0.18
4961,sec_6,0.16
12601,sec_6,0.16
4962,sec_6,0.18
4963,sec_6,0.17
4964,sec_6,0.15
4965,sec_6,0.14
4966,sec_6,0.11
4967,sec_6,0.17
4968,sec_6,0.16
4969,sec_6,0.23
4970,sec_6,0.24
4971,sec_6,0.09
4972,sec_6,0.04
4973,sec_6,0.09
4974,sec_6,0.14
4975,sec_6,0.1
4976,sec_6,0.04
4977,sec_6,0.085
4978,sec_6,0.04
4979,sec_6,0.12
4980,sec_6,0.11
4981,sec_6,0.08
4982,sec_6,0.1
4983,sec_6,0.08
4984,sec_6,0.08
4985,sec_6,0.07
4986,sec_6,0.07
4987,sec_6,0.08
4988,sec_6,0.11
4989,sec_6,0.14
4990,sec_6,0.08
4991,sec_6,0.18
4992,sec_6,0.11
4993,sec_6,0.08
4994,sec_6,0.09
4995,sec_6,0.06
4996,sec_6,0.06
4997,sec_6,0.02
4998,sec_6,0.07
4999,sec_6,0.065
5000,sec_6,0.03
5001,sec_6,0.11
5002,sec_6,0.1
5003,sec_6,0.11
5004,sec_6,0.1
5005,sec_6,0.12
5006,sec_6,0.14
5007,sec_6,0.11
5008,sec_6,0.07
5009,sec_6,0.11
5010,sec_6,0.08
5011,sec_6,0.13
5012,sec_6,0.09
5013,sec_6,0.08
5014,sec_6,0.08
5015,sec_6,0.08
5016,sec_6,0.09
5017,sec_6,0.11
5018,sec_6,0.14
12601,sec_6,0.12
5019,sec_6,0.2
5020,sec_6,0.17
5021,sec_6,0.18
5022,sec_6,0.12
5023,sec_6,0.16
5024,sec_6,0.17
5025,sec_6,0.11
5026,sec_6,0.08
5027,sec_6,0.13
5028,sec_6,0.2
5029,sec_6,0.16
5030,sec_6,0.18
5031,sec_6,0.25
5032,sec_6,0.18
5033,sec_6,0.16
5034,sec_6,0.19
5035,sec_6,0.18
5036,sec_6,0.17
5037,sec_6,0.17
5038,sec_6,0.1
12601,sec_6,0.1
5039,sec_6,0.09
5040,sec_6,0.08
5041,sec_6,0.05
5042,sec_6,0.05
12601,sec_6,0.05
5043,sec_6,0.14
5044,sec_6,0.11
5045,sec_6,0.07
5046,sec_6,0.04
5047,sec_6,0.05
5048,sec_6,0.06
5049,sec_6,0.05
5050,sec_6,0.07
5051,sec_6,0.1
5052,sec_6,0.14
12601,sec_6,0.1
5053,sec_6,0.16
5054,sec_6,0.14
5055,sec_6,0.11
5056,sec_6,0.15
5057,sec_6,0.13
5058,sec_6,0.08
5059,sec_6,0.13
5060,sec_6,0.15
5061,sec_6,0.16
5062,sec_6,0.18
5063,sec_6,0.16
5064,sec_6,0.14
5065,sec_6,0.15
5066,sec_6,0.12
5067,sec_6,0.14
5068,sec_6,0.12
5069,sec_6,0.08
5070,sec_6,0.15
5071,sec_6,0.14
12601,sec_6,0.11
5072,sec_6,0.12
5073,sec_6,0.14
5074,sec_6,0.12
5075,sec_6,0.13
5076,sec_6,0.1
5077,sec_6,0.11
5078,sec_6,0.14
5079,sec_6,0.17
5080,sec_6,0.14
5081,sec_6,0.2
5082,sec_6,0.18
5083,sec_6,0.16
5084,sec_6,0.19
5085,sec_6,0.18
5086,sec_6,0.14
5087,sec_6,0.14
5088,sec_6,0.15
5089,sec_6,0.11
5090,sec_6,0.17
5091,sec_6,0.22
5092,sec_6,0.18
5093,sec_6,0.2
5094,sec_6,0.23
5095,sec_6,0.22
5096,sec_6,0.21
5097,sec_6,0.2
5098,sec_6,0.18
5099,sec_6,0.2
5100,sec_6,0.18
5101,sec_6,0.16
5102,sec_6,0.17
5103,sec_6,0.06
5104,sec_6,0.17
12601,sec_6,0.2
5105,sec_6,0.22
5106,sec_6,0.18
5107,sec_6,0.2
5108,sec_6,0.23
5109,sec_6,0.21
5110,sec_6,0.23
5111,sec_6,0.21
5112,sec_6,0.24
5113,sec_6,0.25
5114,sec_6,0.2
5115,sec_6,0.21
5116,sec_6,0.2
5117,sec_6,0.17
5118,sec_6,0.21
5119,sec_6,0.19
5120,sec_6,0.17
5121,sec_6,0.21
5122,sec_6,0.17
5123,sec_6,0.18
5124,sec_6,0.18
5125,sec_6,0.2
5126,sec_6,0.19
5127,sec_6,0.21
5128,sec_6,0.18
5129,sec_6,0.2
5130,sec_6,0.25
5131,sec_6,0.22
5132,sec_6,0.2
5133,sec_6,0.24
5134,sec_6,0.215
5135,sec_6,0.24
5136,sec_6,0.29
5137,sec_6,0.26
5138,sec_6,0.23
5139,sec_6,0.2
5140,sec_6,0.21
5141,sec_6,0.18
5142,sec_6,0.2
5143,sec_6,0.22
5144,sec_6,0.22
12601,sec_6,0.19
5145,sec_6,0.27
5146,sec_6,0.24
5147,sec_6,0.22
5148,sec_6,0.21
5149,sec_6,0.23
5150,sec_6,0.19
5151,sec_6,0.18
5152,sec_6,0.19
5153,sec_6,0.18
5154,sec_6,0.18
5155,sec_6,0.21
5156,sec_6,0.17
5157,sec_6,0.2
5158,sec_6,0.21
5159,sec_6,0.2
5160,sec_6,0.19
5161,sec_6,0.15
5162,sec_6,0.16
5163,sec_6,0.18
5164,sec_6,0.17
5165,sec_6,0.17
5166,sec_6,0.03
5167,sec_6,0.24
5168,sec_6,0.23
12601,sec_6,0.23
5169,sec_6,0.28
5170,sec_6,0.2
5171,sec_6,0.23
5172,sec_6,0.205
5173,sec_6,0.2
5174,sec_6,0.17
5175,sec_6,0.19
5176,sec_6,0.23
5177,sec_6,0.26
5178,sec_6,0.21
5179,sec_6,0.24
5180,sec_6,0.21
5181,sec_6,0.23
5182,sec_6,0.22
5183,sec_6,0.2
5184,sec_6,0.23
5185,sec_6,0.2
5186,sec_6,0.22
5187,sec_6,0.2
5188,sec_6,0.26
5189,sec_6,0.23
5190,sec_6,0.22
5191,sec_6,0.24
5192,sec_6,0.22
5193,sec_6,0.21
5194,sec_6,0.2
5195,sec_6,0.16
5196,sec_6,0.21
5197,sec_6,0.23
5198,sec_6,0.29
5199,sec_6,0.26
5200,sec_6,0.21
5201,sec_6,0.21
5202,sec_6,0.19
5203,sec_6,0.21
5204,sec_6,0.18
5205,sec_6,0.2
5206,sec_6,0.25
5207,sec_6,0.2
5208,sec_6,0.22
5209,sec_6,0.22
5210,sec_6,0.18
5211,sec_6,0.21
5212,sec_6,0.2
12601,sec_6,0.2
5213,sec_6,0.17
5214,sec_6,0.16
5215,sec_6,0.2
5216,sec_6,0.21
5217,sec_6,0.2
5218,sec_6,0.22
5219,sec_6,0.31
5220,sec_6,0.28
5221,sec_6,0.22
5222,sec_6,0.24
5223,sec_6,0.28
5224,sec_6,0.22
5225,sec_6,0.22
5226,sec_6,0.2
5227,sec_6,0.22
5228,sec_6,0.24
5229,sec_6,0.21
5230,sec_6,0.24
5231,sec_6,0.22
5232,sec_6,0.2
5233,sec_6,0.21
5234,sec_6,0.2
5235,sec_6,0.17
5236,sec_6,0.18
5237,sec_6,0.22
5238,sec_6,0.19
5239,sec_6,0.2
5240,sec_6,0.23
5241,sec_6,0.26
5242,sec_6,0.25
5243,sec_6,0.21
5244,sec_6,0.19
5245,sec_6,0.22
5246,sec_6,0.22
5247,sec_6,0.21
5248,sec_6,0.22
5249,sec_6,0.18
5250,sec_6,0.22
5251,sec_6,0.2
5252,sec_6,0.26
5253,sec_6,0.24
5254,sec_6,0.21
5255,sec_6,0.21
5256,sec_6,0.2
5257,sec_6,0.18
5258,sec_6,0.22
5259,sec_6,0.18
5260,sec_6,0.22
5261,sec_6,0.2
5262,sec_6,0.22
5263,sec_6,0.27
5264,sec_6,0.23
5265,sec_6,0.21
5266,sec_6,0.2
5267,sec_6,0.21
5268,sec_6,0.18
5269,sec_6,0.23
12601,sec_6,0.22
5270,sec_6,0.24
5271,sec_6,0.2
5272,sec_6,0.25
5273,sec_6,0.23
5274,sec_6,0.19
5275,sec_6,0.18
5276,sec_6,0.15
5277,sec_6,0.15
5278,sec_6,0.14
5279,sec_6,0.15
5280,sec_6,0.16
5281,sec_6,0.17
5282,sec_6,0.22
5283,sec_6,0.26
5284,sec_6,0.21
5285,sec_6,0.2
5286,sec_6,0.19
5287,sec_6,0.2
5288,sec_6,0.15
5289,sec_6,0.2
12601,sec_6,0.2
5290,sec_6,0.2
5291,sec_6,0.21
5292,sec_6,0.15
5293,sec_6,0.15
5294,sec_6,0.24
5295,sec_6,0.2
5296,sec_6,0.2
5297,sec_6,0.2
5298,sec_6,0.155
5299,sec_6,0.19
5300,sec_6,0.16
5301,sec_6,0.14
5302,sec_6,0.12
5303,sec_6,0.155
5304,sec_6,0.14
12601,sec_6,0.14
5305,sec_6,0.19
5306,sec_6,0.2
5307,sec_6,0.21
5308,sec_6,0.15
5309,sec_6,0.17
5310,sec_6,0.14
5311,sec_6,0.15
5312,sec_6,0.16
5313,sec_6,0.17
5314,sec_6,0.21
5315,sec_6,0.22
5316,sec_6,0.2
5317,sec_6,0.18
5318,sec_6,0.15
5319,sec_6,0.14
5320,sec_6,0.13
5321,sec_6,0.13
5322,sec_6,0.13
5323,sec_6,0.12
5324,sec_6,0.13
5325,sec_6,0.16
5326,sec_6,0.13
5327,sec_6,0.13
5328,sec_6,0.12
12601,sec_6,0.12
5329,sec_6,0.11
5330,sec_6,0.155
5331,sec_6,0.13
5332,sec_6,0.15
5333,sec_6,0.18
5334,sec_6,0.16
5335,sec_6,0.16
5336,sec_6,0.13
5337,sec_6,0.14
5338,sec_6,0.12
5339,sec_6,0.13
5340,sec_6,0.12
5341,sec_6,0.105
5342,sec_6,0.14
5343,sec_6,0.14
5344,sec_6,0.13
5345,sec_6,0.145
5346,sec_6,0.22
5347,sec_6,0.13
5348,sec_6,0.15
5349,sec_6,0.14
5350,sec_6,0.11
5351,sec_6,0.1
5352,sec_6,0.1
5353,sec_6,0.22
5354,sec_6,0.09
5355,sec_6,0.22
5356,sec_6,0.13
5357,sec_6,0.14
5358,sec_6,0.22
5359,sec_6,0.06
5360,sec_6,0.03
5361,sec_6,0.07
5362,sec_6,0.05
5363,sec_6,0.02
5364,sec_6,0.01
5365,sec_6,0.02
5366,sec_6,0.12
5367,sec_6,0.02
5368,sec_6,0.07
5369,sec_6,0.08
5370,sec_6,0.07
5371,sec_6,0.12
5372,sec_6,0.07
5373,sec_6,0.03
5374,sec_6,0.03
5375,sec_6,0.12
5376,sec_6,0.03
5377,sec_6,0.07
5378,sec_6,-0.01
5379,sec_6,0.07
5380,sec_6,-0.01
5381,sec_6,0.04
5382,sec_6,0.03
5383,sec_6,0.05
5384,sec_6,0.04
5385,sec_6,0.03
5386,sec_6,0.08
5387,sec_6,0.03
5388,sec_6,0.07
5389,sec_6,0.1
5390,sec_6,0.07
5391,sec_6,0.03
5393,sec_6,0.06
5396,sec_6,0.08
5397,sec_6,0.09
5398,sec_6,0.12
5399,sec_6,0.1
5400,sec_6,0.05
5401,sec_6,0.07
5402,sec_6,0.06
5403,sec_6,0.04
5405,sec_6,0.06
5407,sec_6,0.09
5410,sec_6,0.11
5411,sec_6,0.07
5413,sec_6,0.04
5414,sec_6,0.01
5416,sec_6,0.03
5417,sec_6,0.01
5418,sec_6,-0.02
5419,sec_6,-0.01
5420,sec_6,0.03
5422,sec_6,-0.02
5423,sec_6,0.01
5424,sec_6,0.02
5425,sec_6,-0.01
5431,sec_6,0.03
5433,sec_6,0.025
5435,sec_6,0.015
5436,sec_6,0.045
5437,sec_6,0.055
5438,sec_6,0.115
5439,sec_6,0.255
5440,sec_6,0.335
5441,sec_6,0.225
5442,sec_6,0.08
5445,sec_6,0.08
5446,sec_6,0.04
5448,sec_6,0.065
5449,sec_6,0.125
5450,sec_6,0.115
5451,sec_6,0.05
5452,sec_6,0.06
5454,sec_6,0.065
5455,sec_6,0.04
5456,sec_6,0.02
5457,sec_6,0.02
5458,sec_6,0.03
5459,sec_6,0.08
5460,sec_6,0.045
5461,sec_6,0.035
5462,sec_6,0.1
5463,sec_6,0.115
5464,sec_6,0.105
5465,sec_6,0.11
5466,sec_6,0.09
5467,sec_6,0.065
5468,sec_6,0.075
5469,sec_6,0.06
5470,sec_6,0.08
5471,sec_6,0.07
5472,sec_6,0.155
5473,sec_6,0.09
5474,sec_6,0.09
5475,sec_6,0.14
5476,sec_6,0.09
5477,sec_6,0.09
5478,sec_6,0.09
5479,sec_6,0.16
5480,sec_6,0.095
5481,sec_6,0.035
5482,sec_6,0.035
5483,sec_6,0.21
5484,sec_6,0.14
5485,sec_6,0.065
5486,sec_6,0.065
5487,sec_6,0.105
5488,sec_6,0.08
5489,sec_6,0.08
5490,sec_6,0.08
5491,sec_6,0.065
5492,sec_6,0.08
5493,sec_6,0.08
5494,sec_6,0.19
5495,sec_6,0.14
5496,sec_6,0.07
5497,sec_6,0.07
5498,sec_6,0.05
5499,sec_6,0.055
5500,sec_6,0.105
5501,sec_6,0.07
5502,sec_6,0.09
5503,sec_6,0.05
5504,sec_6,0.14
5505,sec_6,0.125
5506,sec_6,0.16
5507,sec_6,0.11
5508,sec_6,0.035
5509,sec_6,0.075
5511,sec_6,0.085
5512,sec_6,0.11
5513,sec_6,0.11
5514,sec_6,0.13
5515,sec_6,0.16
5516,sec_6,0.11
5517,sec_6,0.09
5518,sec_6,0.1
5519,sec_6,0.115
5520,sec_6,0.115
5521,sec_6,0.125
12601,sec_6,0.125
5522,sec_6,0.155
5523,sec_6,0.125
5524,sec_6,0.125
5525,sec_6,0.115
5526,sec_6,0.115
5527,sec_6,0.1
5528,sec_6,0.09
5529,sec_6,0.09
5530,sec_6,0.065
5531,sec_6,0.075
5532,sec_6,0.095
5533,sec_6,0.105
5534,sec_6,0.105
5535,sec_6,0.08
5536,sec_6,0.105
5537,sec_6,0.105
5538,sec_6,0.105
5539,sec_6,0.105
5540,sec_6,0.035
5541,sec_6,0.035
5542,sec_6,0.09
12601,sec_6,0.09
5543,sec_6,0.09
5544,sec_6,0.04
5545,sec_6,0.085
5546,sec_6,0.06
12601,sec_6,0.06
5547,sec_6,0.14
5548,sec_6,0.075
5549,sec_6,0.08
5550,sec_6,0.06
5551,sec_6,0.095
5552,sec_6,0.08
5553,sec_6,0.1
5555,sec_6,0.16
5556,sec_6,0.24
5557,sec_6,0.18
5559,sec_6,0.2
5560,sec_6,0.15
5561,sec_6,0.115
5562,sec_6,0.12
5563,sec_6,0.12
5564,sec_6,0.115
5565,sec_6,0.115
5566,sec_6,0.245
5567,sec_6,0.235
5568,sec_6,0.185
5569,sec_6,0.185
5570,sec_6,0.125
5571,sec_6,0.115
5572,sec_6,0.13
5573,sec_6,0.13
5574,sec_6,0.19
5575,sec_6,0.19
5576,sec_6,0.14
5577,sec_6,0.19
5578,sec_6,0.14
5579,sec_6,0.095
12601,sec_6,0.095
5580,sec_6,0.07
5581,sec_6,0.075
5582,sec_6,0.115
5583,sec_6,0.135
5584,sec_6,0.185
5585,sec_6,0.13
5586,sec_6,0.19
5587,sec_6,0.19
5588,sec_6,0.215
5589,sec_6,0.195
5590,sec_6,0.185
5591,sec_6,0.185
5592,sec_6,0.185
5593,sec_6,0.19
5594,sec_6,0.195
5595,sec_6,0.195
5596,sec_6,0.185
5597,sec_6,0.26
5598,sec_6,0.23
5599,sec_6,0.215
5600,sec_6,0.205
5601,sec_6,0.17
5602,sec_6,0.14
5603,sec_6,0.19
5604,sec_6,0.225
5605,sec_6,0.225
5606,sec_6,0.225
5607,sec_6,0.13
5608,sec_6,0.13
5609,sec_6,0.14
5610,sec_6,0.205
5611,sec_6,0.23
5612,sec_6,0.245
12601,sec_6,0.245
5613,sec_6,0.26
5614,sec_6,0.22
5615,sec_6,0.22
5616,sec_6,0.225
5617,sec_6,0.185
5618,sec_6,0.245
5619,sec_6,0.195
5620,sec_6,0.18
5621,sec_6,0.135
5622,sec_6,0.115
5623,sec_6,0.115
5624,sec_6,0.135
5629,sec_6,0.255
5630,sec_6,0.255
5631,sec_6,0.17
5632,sec_6,0.2
5633,sec_6,0.22
5634,sec_6,0.2
5635,sec_6,0.2
5636,sec_6,0.175
5637,sec_6,0.2
5638,sec_6,0.2
5639,sec_6,0.24
5640,sec_6,0.26
5641,sec_6,0.225
5642,sec_6,0.225
5643,sec_6,0.22
5644,sec_6,0.21
5645,sec_6,0.195
5646,sec_6,0.15
5647,sec_6,0.2
5648,sec_6,0.23
5649,sec_6,0.2
5650,sec_6,0.17
5651,sec_6,0.26
5652,sec_6,0.23
5653,sec_6,0.25
5654,sec_6,0.24
5655,sec_6,0.21
5656,sec_6,0.235
5657,sec_6,0.21
5658,sec_6,0.21
5659,sec_6,0.23
5660,sec_6,0.255
5661,sec_6,0.265
5662,sec_6,0.285
5663,sec_6,0.235
5664,sec_6,0.175
5665,sec_6,0.175
5666,sec_6,0.2
5667,sec_6,0.27
5668,sec_6,0.25
5669,sec_6,0.17
5670,sec_6,0.19
5671,sec_6,0.21
5672,sec_6,0.27
5673,sec_6,0.33
5674,sec_6,0.27
5675,sec_6,0.24
5676,sec_6,0.24
5677,sec_6,0.19
5678,sec_6,0.19
5679,sec_6,0.21
5680,sec_6,0.23
5681,sec_6,0.19
5682,sec_6,0.245
5683,sec_6,0.23
5684,sec_6,0.16
5685,sec_6,0.12
5686,sec_6,0.16
5687,sec_6,0.16
5688,sec_6,0.21
5689,sec_6,0.235
5690,sec_6,0.185
5691,sec_6,0.19
5692,sec_6,0.19
5693,sec_6,0.21
5694,sec_6,0.22
5695,sec_6,0.24
5696,sec_6,0.275
5697,sec_6,0.205
5698,sec_6,0.21
5699,sec_6,0.215
5700,sec_6,0.26
5701,sec_6,0.2
5702,sec_6,0.17
5703,sec_6,0.175
5704,sec_6,0.235
5705,sec_6,0.215
5706,sec_6,0.185
5707,sec_6,0.19
5708,sec_6,0.17
5709,sec_6,0.175
5710,sec_6,0.205
5711,sec_6,0.235
5712,sec_6,0.21
5713,sec_6,0.21
5714,sec_6,0.175
5715,sec_6,0.185
5716,sec_6,0.255
5717,sec_6,0.25
5718,sec_6,0.25
5719,sec_6,0.28
5720,sec_6,0.26
5721,sec_6,0.25
5722,sec_6,0.26
5723,sec_6,0.26
5724,sec_6,0.29
5725,sec_6,0.325
5726,sec_6,0.265
5727,sec_6,0.27
5728,sec_6,0.27
5729,sec_6,0.25
5730,sec_6,0.26
5731,sec_6,0.28
5732,sec_6,0.275
5733,sec_6,0.265
5734,sec_6,0.22
5735,sec_6,0.31
5736,sec_6,0.305
5737,sec_6,0.315
5738,sec_6,0.29
5739,sec_6,0.29
5741,sec_6,0.3
5742,sec_6,0.275
5743,sec_6,0.265
5744,sec_6,0.28
5745,sec_6,0.285
5746,sec_6,0.31
5747,sec_6,0.27
5748,sec_6,0.27
5749,sec_6,0.27
5750,sec_6,0.27
5751,sec_6,0.21
5752,sec_6,0.19
5753,sec_6,0.245
5754,sec_6,0.27
12601,sec_6,0.23
12601,sec_6,0.4
5755,sec_6,0.4
5756,sec_6,0.45
5757,sec_6,0.33
5758,sec_6,0.27
5759,sec_6,0.24
5760,sec_6,0.23
5761,sec_6,0.21
5762,sec_6,0.25
5764,sec_6,0.25
5765,sec_6,0.265
5766,sec_6,0.27
5767,sec_6,0.29
5768,sec_6,0.23
5769,sec_6,0.19
5770,sec_6,0.22
5771,sec_6,0.24
5772,sec_6,0.29
5773,sec_6,0.285
5774,sec_6,0.22
5775,sec_6,0.21
5776,sec_6,0.215
5777,sec_6,0.265
5778,sec_6,0.275
5779,sec_6,0.255
5780,sec_6,0.275
5781,sec_6,0.28
5782,sec_6,0.275
5783,sec_6,0.23
5784,sec_6,0.26
5785,sec_6,0.25
5786,sec_6,0.24
5787,sec_6,0.28
5788,sec_6,0.265
5789,sec_6,0.22
5790,sec_6,0.225
5791,sec_6,0.245
5792,sec_6,0.245
5793,sec_6,0.245
5794,sec_6,0.23
5795,sec_6,0.215
5796,sec_6,0.22
5797,sec_6,0.365
5798,sec_6,0.26
5799,sec_6,0.19
5800,sec_6,0.18
5801,sec_6,0.17
5802,sec_6,0.155
5803,sec_6,0.125
5804,sec_6,0.11
5805,sec_6,0.155
5806,sec_6,0.18
5807,sec_6,0.205
5808,sec_6,0.165
5809,sec_6,0.12
5810,sec_6,0.115
5811,sec_6,0.095
5812,sec_6,0.095
5813,sec_6,0.16
5814,sec_6,0.14
5815,sec_6,0.12
5816,sec_6,0.06
5817,sec_6,0.115
5818,sec_6,0.19
5819,sec_6,0.16
5820,sec_6,0.065
5821,sec_6,0.065
5822,sec_6,0.065
5823,sec_6,0.115
5824,sec_6,0.12
5825,sec_6,0.09
5826,sec_6,0.1
5827,sec_6,0.145
5828,sec_6,0.145
5829,sec_6,0.215
5830,sec_6,0.145
5831,sec_6,0.195
5832,sec_6,0.215
5833,sec_6,0.21
5834,sec_6,0.12
5835,sec_6,0.11
5836,sec_6,0.125
5837,sec_6,0.21
5838,sec_6,0.2
5839,sec_6,0.21
5840,sec_6,0.17
5841,sec_6,0.21
5842,sec_6,0.205
5843,sec_6,0.185
5844,sec_6,0.17
5845,sec_6,0.17
5846,sec_6,0.125
5847,sec_6,0.155
5848,sec_6,0.185
5849,sec_6,0.155
5850,sec_6,0.15
5851,sec_6,0.175
5852,sec_6,0.16
5853,sec_6,0.165
5854,sec_6,0.155
5855,sec_6,0.125
5856,sec_6,0.135
5857,sec_6,0.265
5858,sec_6,0.245
5859,sec_6,0.175
5860,sec_6,0.155
5861,sec_6,0.215
5862,sec_6,0.175
5863,sec_6,0.195
5864,sec_6,0.16
5865,sec_6,0.25
5866,sec_6,0.225
5867,sec_6,0.18
5868,sec_6,0.2
5869,sec_6,0.23
5870,sec_6,0.175
5871,sec_6,0.165
5872,sec_6,0.155
5873,sec_6,0.14
5874,sec_6,0.075
5875,sec_6,0.11
5876,sec_6,0.1
5877,sec_6,0.085
5878,sec_6,0.105
5879,sec_6,0.195
5880,sec_6,0.235
5881,sec_6,0.175
5882,sec_6,0.125
5883,sec_6,0.085
5884,sec_6,0.09
5885,sec_6,0.105
5886,sec_6,0.105
5887,sec_6,0.105
5888,sec_6,0.085
5889,sec_6,0.065
5890,sec_6,0.11
5891,sec_6,0.09
5892,sec_6,0.07
5893,sec_6,0.05
5894,sec_6,0.05
5895,sec_6,0.045
5896,sec_6,0.06
5897,sec_6,0.065
5898,sec_6,0.04
5899,sec_6,-0.05
5900,sec_6,0.05
5901,sec_6,0.135
5902,sec_6,0.055
5903,sec_6,0.095
5904,sec_6,0.095
5905,sec_6,0.11
5906,sec_6,0.04
5907,sec_6,0.09
5908,sec_6,0.055
5909,sec_6,0.055
5910,sec_6,0.055
5911,sec_6,0.055
5912,sec_6,0.12
5913,sec_6,0.1
5914,sec_6,0.055
5915,sec_6,0.055
5916,sec_6,0.07
5917,sec_6,0.05
5918,sec_6,0.05
5919,sec_6,0.03
5920,sec_6,0.125
5921,sec_6,0.07
5922,sec_6,0.11
5923,sec_6,0.08
5924,sec_6,0.08
5925,sec_6,0.11
5926,sec_6,0.045
5927,sec_6,0.045
5928,sec_6,0.045
5929,sec_6,0.045
5930,sec_6,0.05
5931,sec_6,0.05
5932,sec_6,0.05
5933,sec_6,0.025
5934,sec_6,0.025
5935,sec_6,0.035
5936,sec_6,0.035
5937,sec_6,0.04
5938,sec_6,0.04
5939,sec_6,0.05
5940,sec_6,0.04
5941,sec_6,0.04
5942,sec_6,0.055
5943,sec_6,0.09
5944,sec_6,0.07
5945,sec_6,0.115
5946,sec_6,0.1
5947,sec_6,0.1
5948,sec_6,0.06
5949,sec_6,0.065
5950,sec_6,0.065
5951,sec_6,0.055
5952,sec_6,0.065
5953,sec_6,0.065
5954,sec_6,0.085
5955,sec_6,0.065
5956,sec_6,0.035
5957,sec_6,0.035
5958,sec_6,0.03
5959,sec_6,0.03
5960,sec_6,0.025
5961,sec_6,0.025
5962,sec_6,0.025
5963,sec_6,0.025
5964,sec_6,0.05
5965,sec_6,0.065
5966,sec_6,0.095
5967,sec_6,0.085
5968,sec_6,0.075
5969,sec_6,0.075
5970,sec_6,0.06
5971,sec_6,0.05
5972,sec_6,0.055
5973,sec_6,0.065
5974,sec_6,0.065
5975,sec_6,0.09
5976,sec_6,0.075
5977,sec_6,0.045
5978,sec_6,0.05
5979,sec_6,0.055
5980,sec_6,0.055
5981,sec_6,0.055
5982,sec_6,0.055
5983,sec_6,0.055
5984,sec_6,0.045
5985,sec_6,0.08
5986,sec_6,0.075
5987,sec_6,0.065
5988,sec_6,0.085
5989,sec_6,0.075
5990,sec_6,0.075
5991,sec_6,0.095
5992,sec_6,0.135
5993,sec_6,0.21
5995,sec_6,0.185
5996,sec_6,0.225
5997,sec_6,0.23
5998,sec_6,0.18
5999,sec_6,0.085
6000,sec_6,0.08
6001,sec_6,-0.01
6002,sec_6,0.025
6003,sec_6,0.07
6004,sec_6,0.165
6005,sec_6,0.09
6006,sec_6,0.115
6007,sec_6,0.07
6008,sec_6,0.145
6009,sec_6,0.04
6010,sec_6,0.08
6011,sec_6,0.075
6012,sec_6,0.09
6013,sec_6,0.09
6015,sec_6,0.09
6016,sec_6,0.085
6017,sec_6,0.065
6018,sec_6,0.115
6019,sec_6,0.13
6020,sec_6,0.095
6021,sec_6,0.095
6022,sec_6,0.075
6023,sec_6,0.095
6024,sec_6,0.095
6025,sec_6,0.105
6026,sec_6,0.105
6027,sec_6,0.105
6028,sec_6,0.105
6029,sec_6,0.125
6030,sec_6,0.065
6031,sec_6,0.08
6032,sec_6,0.085
6034,sec_6,0.04
6035,sec_6,0.03
6036,sec_6,0.035
6037,sec_6,0.06
6038,sec_6,0.095
6039,sec_6,0.145
6040,sec_6,0.09
6041,sec_6,0.085
6042,sec_6,0.04
6043,sec_6,0.05
6044,sec_6,0.05
6045,sec_6,0.045
6046,sec_6,0.03
6047,sec_6,0.04
6048,sec_6,0.03
6049,sec_6,0.04
6050,sec_6,0.03
6051,sec_6,0.03
6052,sec_6,0.055
6053,sec_6,0.045
6054,sec_6,0.04
6055,sec_6,0.04
6056,sec_6,0.03
6057,sec_6,0.03
6058,sec_6,0.04
6059,sec_6,0.03
6060,sec_6,0.03
6061,sec_6,0.03
6062,sec_6,0.03
6063,sec_6,0.03
6064,sec_6,0.03
6065,sec_6,0.03
6066,sec_6,0.025
6067,sec_6,0.015
6068,sec_6,0.035
6069,sec_6,0.05
6070,sec_6,0.035
6071,sec_6,0.035
6072,sec_6,0.035
6073,sec_6,0.035
6074,sec_6,0.035
6075,sec_6,0.035
6076,sec_6,0.04
6077,sec_6,0.04
6078,sec_6,0.04
6079,sec_6,0.025
6080,sec_6,0.03
6081,sec_6,0.04
6082,sec_6,0.03
6083,sec_6,0.05
6084,sec_6,0.05
6085,sec_6,0.05
6086,sec_6,0.03
6087,sec_6,0.07
6088,sec_6,0.15
